state,district,rain_gfs_mm,imd_mean_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_bc,alert_icon,date,cycle_utc
Punjab,Sangrur,3.4375,1.9343265554446676,0.5627131797657214,1.9343265554446674,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Ajmer,0.029166667722165585,2.7336556054644934,1.0,0.029166667722165585,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Alwar,0.4285714225843549,2.3151453828625015,3.0,1.2857142677530646,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Banswara,0.07142857182770967,3.5899876055972917,1.0,0.07142857182770967,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Baran,1.693750023841858,4.954841140453538,2.925367421819834,4.954841140453538,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Barmer,0.0,1.242342130877588,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Bharatpur,1.63541666790843,2.056560145747172,1.2575144830689242,2.056560145747172,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Bhilwara,0.013392857741564512,3.2267639288142935,1.0,0.013392857741564512,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Bikaner,0.048076923470944166,1.1351483421023996,1.0,0.048076923470944166,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Bundi,0.4910714328289032,4.23512353416525,3.0,1.4732142984867096,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Chittaurgarh,0.0714285746216774,3.3916140502796246,1.0,0.0714285746216774,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Churu,0.12499999720603228,1.8597666173780807,3.0,0.37499999161809683,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Dausa,0.3229166641831398,3.4783827178180218,3.0,0.9687499925494194,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Dhaulpur,10.600000381469727,3.498159956189051,0.3300150783300273,3.4981599561890513,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Dungarpur,0.012500000186264515,2.619388524738893,1.0,0.012500000186264515,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Ganganagar,0.34765625,1.4653496586858001,3.0,1.04296875,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Hanumangarh,1.0892856810241938,1.6627663740002478,1.526474094873663,1.6627663740002478,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Jaipur,0.8625000012107193,3.0101778054713657,3.0,2.587500003632158,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Jaisalmer,0.0,0.7355730258620542,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Jalor,0.0,2.2006968186071068,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Jhalawar,0.3472222089767456,3.7943009115653497,3.0,1.0416666269302368,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Jhunjhunun,0.234375,2.284567666604911,3.0,0.703125,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Jodhpur,0.0,1.401765636761735,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Karauli,1.3392857490107417,3.184970587179969,2.3781113101013247,3.184970587179969,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Kota,1.881250023841858,4.502993411413611,2.393617729884554,4.502993411413611,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Nagaur,0.08894230797886848,2.2823153966305694,1.0,0.08894230797886848,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Pali,0.0,2.6071859379769524,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Rajsamand,0.0,2.5847386136067825,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Sawai Madhopur,4.098214149475098,3.8705680429906293,0.944452364327124,3.8705680429906293,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Sikar,0.31250000512227416,2.6872907784108295,3.0,0.9375000153668225,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Sirohi,0.0,2.9204422337168903,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Tonk,0.18055555410683155,3.7473812462101423,3.0,0.5416666623204947,0.0,NO ALERT,NO ALERT,20260320,06
Rajasthan,Udaipur,0.010416666977107525,3.0253603546110464,1.0,0.010416666977107525,0.0,NO ALERT,NO ALERT,20260320,06
Sikkim,East,25.59375,9.69128929034692,0.3786584338108686,9.69128929034692,0.0,NO ALERT,NO ALERT,20260320,06
Sikkim,North Sikkim,12.508928775787354,6.037081875845994,0.48262181231150225,6.037081875845994,0.0,NO ALERT,NO ALERT,20260320,06
Sikkim,South Sikkim,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Sikkim,West Sikkim,17.28125,7.98988926394345,0.4623444058701454,7.98988926394345,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Ariyalur,0.0833333358168602,3.659802990866034,1.0,0.0833333358168602,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Chennai,0.0,,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Coimbatore,0.03125,4.090036150372532,1.0,0.03125,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Cuddalore,0.0357142873108387,3.9033389946048507,1.0,0.0357142873108387,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Dharmapuri,0.17788461595773697,2.455200702982029,3.0,0.5336538478732109,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Dindigul,0.3203125,1.8349758311417208,3.0,0.9609375,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Erode,0.031249999534338713,1.9497887603156099,1.0,0.031249999534338713,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Kancheepuram,0.0,2.8731720843462094,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Kanniyakumari,2.437499962747097,3.013150733947482,1.2361644225633621,3.013150733947482,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Karur,0.3750000111758709,1.5218158133430024,3.0,1.1250000335276127,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Madurai,0.5374999884516001,2.1056802509500554,3.0,1.6124999653548002,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Nagapattinam,0.3541666604578495,4.324495224328074,3.0,1.0624999813735485,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Namakkal,0.25,2.4424978472700674,3.0,0.75,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Nilgiris,0.03125,5.910370358079672,1.0,0.03125,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Perambalur,0.5625,2.768340721338579,3.0,1.6875,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Pudukkottai,1.0446428675204515,2.3341572321382755,2.234406900875699,2.3341572321382755,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Ramanathapuram,0.3541666679084301,2.3852359933926635,3.0,1.0625000037252903,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Salem,0.7232143050059676,2.2446677896491236,3.0,2.169642915017903,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Sivaganga,0.328125,2.4673345588249704,3.0,0.984375,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Thanjavur,0.5750000104308128,3.6542452804274754,3.0,1.7250000312924385,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Theni,0.171875,1.9295558644024884,3.0,0.515625,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Thiruvallur,0.203125,4.509294468593107,3.0,0.609375,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Thiruvarur,0.9166666772216558,4.444866641845605,3.0,2.7500000316649675,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Thoothukudi,0.14285714644938707,2.1402322433106433,3.0,0.4285714393481612,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Tiruchchirappalli,0.750000006519258,2.132352757800932,2.8431369856877176,2.132352757800932,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Tirunelveli Kattabo,0.8750000116415322,2.7769965120238256,3.0,2.6250000349245965,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Tiruvannamalai,1.2265625,2.7591550475700872,2.2495022043883512,2.7591550475700872,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Vellore,0.2638888889923692,3.39022078621832,3.0,0.7916666669771075,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Villupuram,0.4374999850988388,3.3012011375410917,3.0,1.3124999552965164,0.0,NO ALERT,NO ALERT,20260320,06
Tamil Nadu,Virudhunagar,0.4624999901279807,2.168242474712738,3.0,1.3874999703839421,0.0,NO ALERT,NO ALERT,20260320,06
Tripura,Dhalai,11.15625,6.845518502929847,0.6136038994222832,6.845518502929847,0.0,NO ALERT,NO ALERT,20260320,06
Tripura,North Tripura,16.75,7.205864640590671,0.4302008740651147,7.205864640590671,0.0,NO ALERT,NO ALERT,20260320,06
Tripura,South Tripura,4.609375,6.08742993931758,1.3206627664960173,6.0874299393175795,0.0,NO ALERT,NO ALERT,20260320,06
Tripura,West Tripura,6.98958346247673,5.221665520428522,0.7470639056620187,5.221665520428522,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Agra,4.84375,2.1451549038597166,0.44287068982910277,2.1451549038597166,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Aligarh,0.8333333134651184,2.4379343248257355,2.9255212595407447,2.4379343248257355,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Allahabad,1.9464285522699356,1.6092296785337818,0.8267602099532959,1.6092296785337818,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Ambedkar Nagar,0.8124999813735485,1.727056721526466,2.1256083213772388,1.7270567215264663,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Auraiya,11.83333334326744,1.8128535575926576,0.3,3.5500000029802323,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Azamgarh,1.5499999914318323,1.7340810516354155,1.1187619749813908,1.7340810516354157,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Badaun,3.874999977648258,2.1036499996970313,0.5428774224080741,2.1036499996970313,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Baghpat,0.34375,2.4538962265297974,3.0,1.03125,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Bahraich,0.9895833190530539,2.4765815706353753,2.5026508864410233,2.4765815706353753,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Ballia,0.421875,2.0186654431413706,3.0,1.265625,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Balrampur,1.520833296701312,2.493901007639491,1.6398253595898795,2.493901007639491,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Banda,2.739583246409893,2.749637344717707,1.003669937141348,2.7496373447177076,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Bara Banki,2.041666656732559,2.4952984730334586,1.2221870131468386,2.4952984730334586,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Bareilly,4.387499950826168,2.210039946028631,0.5037128138571214,2.210039946028631,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Basti,0.9791666511446238,2.0843803600905693,2.128728912135616,2.0843803600905693,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Bijnor,4.349999904632568,3.567042720113715,0.8200098386933212,3.567042720113715,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Bulandshahr,0.25,2.407869590692324,3.0,0.75,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Chandauli,3.203125,2.3324938839480076,0.7281932125496219,2.3324938839480076,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Chitrakoot,4.737499989569187,2.4318219135926196,0.5133133338146479,2.431821913592619,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Deoria,0.3125,2.5278729460827294,3.0,0.9375,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Etah,3.4609375,2.1969588892177154,0.6347872185550059,2.1969588892177154,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Etawah,4.03125,1.2581166141551652,0.3120909430462425,1.2581166141551652,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Faizabad,1.5833332818001509,2.0899612681642514,1.3199755807495541,2.0899612681642514,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Farrukhabad,6.3125,1.5278439902279475,0.3,1.8937499999999998,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Fatehpur,1.749999988824129,1.1844348627527166,0.6768199258952964,1.1844348627527166,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Firozabad,6.265625,2.4440603689992266,0.39007447285773195,2.4440603689992266,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Gautam Buddha Nagar,0.0625,1.473809727352776,1.0,0.0625,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Ghaziabad,0.375,1.4842551674336604,3.0,1.125,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Ghazipur,1.2749999705702066,2.3404021254467637,1.8356095525242146,2.3404021254467637,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Gonda,1.3214285718277097,2.104109488357653,1.5922990717897016,2.104109488357653,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Gorakhpur,0.734375,1.7353172244529609,2.362985156701904,1.7353172244529607,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Hamirpur,2.1428571231663227,3.1435973940792614,1.4670121307174355,3.1435973940792614,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Hardoi,4.576388836372644,1.8978099367231176,0.4146959545132025,1.8978099367231176,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Hathras,1.4375,2.7596940833411803,1.9197871884112558,2.7596940833411803,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Jalaun,15.729166358709335,2.268806276490835,0.3,4.718749907612801,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Jaunpur,2.046875,2.153585032429801,1.0521331456145593,2.153585032429801,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Jhansi,5.409722328186035,2.4427702791455856,0.4515518784426566,2.4427702791455856,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Jyotiba Phule Nagar,1.578125,2.63571777639732,1.6701577989052323,2.63571777639732,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Kannauj,6.09375,2.391906538789403,0.3925179961090302,2.391906538789403,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Kanpur,0.71875,2.4941955275731544,3.0,2.15625,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Kanpur Dehat,6.928571293130517,1.6773941029424537,0.3,2.078571387939155,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Kaushambi,0.90625,2.2787224277751905,2.514452334096762,2.2787224277751905,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Kushinagar,0.6666666716337204,1.6305962536637097,2.4458943622722313,1.6305962536637095,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Lakhimpur Kheri,1.7727272510528564,2.7376119509524903,1.5442939399315774,2.7376119509524903,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Lalitpur,1.015625,3.630254178575865,3.0,3.046875,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Lucknow,1.46875,2.39171850583835,1.6284040890814298,2.39171850583835,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Maharajganj,0.6874999990686774,2.5123900626484117,3.0,2.0624999972060323,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Mahoba,6.4583334773778915,2.7896357897958253,0.4319435965280053,2.7896357897958253,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Mainpuri,5.312499892897904,1.8755698781838155,0.3530484547757261,1.8755698781838155,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Mathura,3.012500047683716,2.0172317462873783,0.6696204860937379,2.0172317462873783,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Mau,0.5625000093132257,1.6725122386176292,2.9733550416464043,1.6725122386176292,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Meerut,1.109375,3.103891780023297,2.7978742805843804,3.103891780023297,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Mirzapur,7.218749821186066,2.7898449326112664,0.3864720348700054,2.7898449326112664,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Moradabad,1.9374999813735485,2.3318260964669593,1.2035231581338453,2.3318260964669593,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Muzaffarnagar,4.387499809265137,2.708616688578096,0.6173485598468351,2.708616688578096,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Pilibhit,1.5625000009313226,2.731267677131853,1.74801131232249,2.731267677131853,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Pratapgarh,0.9062499925494194,2.1263100779287893,2.3462732087281513,2.1263100779287893,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Rae Bareli,1.6640625,1.8360440669683358,1.1033504252204083,1.8360440669683356,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Rampur,4.234375,2.5324403305014926,0.5980670891221237,2.5324403305014926,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Saharanpur,6.212499809451401,3.621623312390014,0.58295749271175,3.6216233123900134,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Sant Kabir Nagar,0.78125,2.7528431865552516,3.0,2.34375,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Sant Ravi Das Nagar,4.625,3.586898569660644,0.7755456366833825,3.586898569660644,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Shahjahanpur,4.5,2.0715144882667555,0.4603365529481679,2.0715144882667555,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Shravasti,1.28125,2.5445999243692174,1.9860292092637795,2.5445999243692174,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Siddharth Nagar,0.9999999878928065,2.16604230367838,2.1660423299030733,2.16604230367838,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Sitapur,2.368055574595928,1.9594179631935225,0.8274374910005508,1.9594179631935225,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Sonbhadra,8.0625,3.477101046834396,0.4312683468941887,3.477101046834396,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Sultanpur,1.5416667079553008,1.7160183771594202,1.113092971590053,1.7160183771594202,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Unnao,1.2083333311602473,1.5974721783848658,1.3220459431098912,1.5974721783848658,0.0,NO ALERT,NO ALERT,20260320,06
Uttar Pradesh,Varanasi,3.09375,2.499586754440241,0.8079472337584617,2.499586754440241,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Almora,7.234375,3.253347052812372,0.44970672004317885,3.253347052812372,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Bageshwar,12.775000259280205,6.916047340905013,0.5413735577720209,6.916047340905014,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Chamoli,12.406250324100256,5.7034417473817385,0.45972325226279614,5.7034417473817385,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Champawat,4.84375,4.253993164227434,0.8782437500340509,4.253993164227434,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Dehra Dun,15.859375,5.423757336390754,0.3419906103734071,5.423757336390754,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Haridwar,6.3125,4.763298522680998,0.7545819441870888,4.763298522680998,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Naini Tal,4.531250059604645,4.5430638384431195,1.002607178743851,4.54306383844312,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Pauri Garhwal,13.249999776482582,2.986266252067354,0.3,3.9749999329447743,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Pithoragarh,14.403409644961357,7.13902578882938,0.4956483197245435,7.13902578882938,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Rudra Prayag,17.875,5.555120170626738,0.31077595360149585,5.555120170626738,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Tehri Garhwal,13.322916965931654,4.581167342687307,0.3438561806248525,4.581167342687307,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Udham Singh Nagar,1.8020833237096667,4.91459231401143,2.7271726281193973,4.91459231401143,0.0,NO ALERT,NO ALERT,20260320,06
Uttaranchal,Uttarkashi,20.088541347533464,4.272311892535656,0.3,6.026562404260039,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Bankura,3.3749999031424522,4.883873859261294,1.4470737776063145,4.883873859261294,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Barddhaman,1.9772727154195309,3.7759995385150833,1.9097009274787393,3.7759995385150833,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Birbhum,1.5703125,4.032918682809256,2.5682268228835063,4.032918682809256,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Dakshin Dinajpur,7.4374998807907104,4.5067718911116526,0.6059525328869678,4.5067718911116526,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Darjiling,24.637499880976975,9.39820148940364,0.38145922008345284,9.39820148940364,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,East Midnapore,1.5729167014360428,4.958878487756808,3.0,4.718750104308128,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Haora,1.8125,5.499798150523885,3.0,5.4375,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Hugli,5.03125,4.900223951250927,0.9739575555281347,4.900223951250927,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Jalpaiguri,29.340278148651123,9.486329433095147,0.32332104641384485,9.486329433095147,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Kochbihar,10.25,8.557048504983317,0.8348340004861773,8.557048504983317,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Kolkata,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Maldah,4.41249992698431,4.104596852439723,0.9302202652374839,4.104596852439723,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Murshidabad,2.96874990593642,3.5627578462741964,1.200086891506077,3.5627578462741964,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Nadia,6.697916528210044,3.5820382208407744,0.5347988745088229,3.582038220840774,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,North 24 Parganas,11.7734375,5.458729233679502,0.4636478712083453,5.458729233679502,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Puruliya,1.0486111100763083,4.645803449099921,3.0,3.1458333302289248,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,South 24 Parganas,1.5546875,5.308370489129567,3.0,4.6640625,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,Uttar Dinajpur,6.22500005364418,4.885033600473241,0.7847443467271122,4.885033600473241,0.0,NO ALERT,NO ALERT,20260320,06
West Bengal,West Midnapore,8.106250187847763,4.399197844375078,0.5426920885035107,4.399197844375078,0.0,NO ALERT,NO ALERT,20260320,06
